Transaction ID,MTCN,Sender Name,Receiver Name,PEP Related,Sender Currency,Receiver Currency,KYC Status,Transaction Type,Amount,Channel,Risk Rating,Timestamp,Sender Age,Sender Country,Receiver Country,Customer Address
TXN1000137,81875527.0,  MARTA MALIK ,Priya Thomas,No,INR,SGD,Pending,INTERNAL,10166.25,Agent Network,Medium,2021-06-12 23:39,26,USA,Canada,"186 Main St, Sydney"
TXN1000138,68437492.0,William Khan,Sanjay Jones,N,AED,cad,Verified,inter-transaction,7800.13,Mobile App,Critical,2022-03-08 00:55,79,India,UK,"8243 Pine Rd, Dubai"
TXN1000139,23554707.0,  LUCAS MARTINEZ ,Zayn Moore,Y,AUD,AED,Non-KYC,INTERNAL,9133.74,ATM,Low,2020-12-09 21:03,54,France,South Africa,"7068 Broadway, Dubai"
TXN1000140,50675347.0,Barbara Rodriguez,Amir Thomas,Y,ZAR,EUR,Verified,inter-transaction,10934.7,Agent Network,Low,2023-07-26 11:55,68,South Africa,India,"1800 Broadway, Mumbai"
TXN1000141,31336920.0,Robert Martinez,Elena Taylor,No,jpy,CHF,Unverified,Inter-transaction,13771.29,Web Portal,High,2020-07-27 02:12,61,UK,USA,"6915 View Rd, Sydney"
TXN1000142,73697356.0,  CHRISTOPHER MOORE ,Susan Lopez,No,AED,brl,Non-KYC,Outer-transaction,9714.22,Web Portal,High,2021-10-02 19:30,41,UK,USA,"1747 Broadway, Mumbai"
TXN1000143,11135982.0,Elizabeth Rodriguez,Nancy Silva,1,BRL,BRL,Unverified,inter-transaction,10161.17,Agent Network,Critical,2023-08-04 05:42,76,Brazil,Australia,"5620 Broadway, Mumbai"
TXN1000144,24509544.0,Sarah Williams,Richard Rodriguez,No,AED,AED,Non-KYC,Inter-transaction,12083.39,Agent Network,Critical,2026-04-18 22:03,49,Canada,South Africa,"4645 Cedar Ln, Dubai"
TXN1000145,14740436.0,Christopher Rostova,Christopher Khan,No,BRL,BRL,Pending,inter-transaction,12682.83,Agent Network,Medium,2026-05-07 19:15,69,Brazil,Germany,"4857 View Rd, New York"
TXN1000146,55047826.0,Sanjay Williams,Elizabeth Lopez,No,AED,AUD,Unverified,Inter-transaction,12997.24,Agent Network,Low,2025-05-01 06:21,79,Australia,Germany,"9012 View Rd, Toronto"
TXN1000147,36883353.0,Richard Wilson,Christopher Volkov,0,SGD,GBP,Non-KYC,inter-transaction,9521.14,Mobile App,Critical,2022-07-08 10:55,75,USA,Brazil,"7181 Pine Rd, Dubai"
TXN1000148,68211760.0,  SANJAY WILSON ,Joseph Wilson,1,aud,USD,Pending,Outer-transaction,278.56,Mobile App,Medium,2024-09-19 00:57,69,India,India,"4829 Oak Ave, Paris"
TXN1000149,50024028.0,Barbara Anderson,,No,CAD,AUD,Non-KYC,Outer-transaction,14221.78,ATM,Low,2025-08-06 06:11,29,Canada,India,"8406 Maple Dr, London"
TXN1000150,15014834.0,Joseph Volkov,,N,CHF,USD,KYC,outer-transaction,6670.27,Mobile App,High,2021-02-22 06:58,56,France,Canada,"7278 View Rd, Paris"
TXN1000151,,Nancy Rostova,Michael Wilson,N,EUR,,Non-KYC,inter-transaction,12474.17,Web Portal,High,2024-10-15 22:38,19,Australia,UAE,"2394 Broadway, Dubai"
TXN1000152,21945758.0,Priya Brown,Amir Jackson,No,GBP,EUR,Unverified,inter-transaction,3969.23,Mobile App,Low,2023-10-20 09:47,20,France,Australia,"246 View Rd, Paris"
TXN1000153,16159129.0,John Malik,Michael Velez,No,CAD,CAD,Verified,Outer-transaction,1716.34,ATM,Critical,2023-01-04 07:08,73,UK,USA,"3553 Maple Dr, Toronto"
TXN1000154,17871385.0,Zayn Garcia, patricia wilson   ,0,SGD,CHF,,EXTERNAL,14601.93,Web Portal,Critical,2026-10-16 08:33,76,UK,Australia,"5728 Main St, Paris"
TXN1000155,87396519.0,Fatima Jackson,Elizabeth Velez,Y,JPY,JPY,,EXTERNAL,9624.65,Web Portal,Low,2025-11-26 12:12,19,Brazil,Germany,"3460 View Rd, New York"
TXN1000156,,Richard Rodriguez,Mary Taylor,No,ZAR,AUD,Unverified,outer-transaction,4747.76,ATM,Low,2024-03-25 22:54,19,USA,Germany,"118 Pine Rd, London"
TXN1000157,78227936.0,,Sanjay Velez,No,CAD,CAD,Pending,outer-transaction,10752.7,Branch Counter,Critical,2022-12-06 03:24,71,Canada,UK,"6418 Oak Ave, New York"
TXN1000158,60182714.0,Elena Brown,Mary Volkov,No,GBP,BRL,Unverified,Outer-transaction,6861.12,Web Portal,High,2026-08-23 23:43,18,UAE,Brazil,"2048 Oak Ave, London"
TXN1000159,77672253.0,Michael Thomas,John Taylor,Yes,JPY,AUD,Pending,Outer-transaction,10960.11,Web Portal,Low,2025-01-24 16:01,36,Australia,India,"5718 Cedar Ln, Dubai"
TXN1000160,43318046.0,David Gonzalez,Richard Martinez,No,GBP,GBP,Verified,EXTERNAL,11054.91,Agent Network,Medium,2023-01-24 12:30,19,Australia,France,"2020 Oak Ave, Mumbai"
TXN1000161,33865616.0,Charles Moore,Elena Nair,No,EUR,CAD,Pending,inter-transaction,13163.38,ATM,Low,2022-08-15 17:27,70,Brazil,Australia,"338 Cedar Ln, New York"
TXN1000162,43629729.0,Michael Khan,Mary Rostova,N,inr,JPY,Non-KYC,EXTERNAL,9710.32,ATM,Medium,2020-04-12 14:30,61,UK,Germany,"5027 Cedar Ln, Mumbai"
TXN1000163,84104909.0,Mary Smith,Fatima Rodriguez,No,SGD,INR,Pending,Outer-transaction,11644.44,Web Portal,High,2023-03-15 07:14,49,Brazil,UAE,"4490 Oak Ave, New York"
TXN1000164,45465638.0,Michael Garcia, christopher malik   ,No,CAD,SGD,,INTERNAL,12648.67,Branch Counter,Critical,2025-03-18 00:19,49,India,Canada,"5488 Cedar Ln, London"
TXN1000165,82890984.0,Karen Gonzalez,Robert Lopez,No,INR,ZAR,Pending,EXTERNAL,141.97,Branch Counter,Critical,2024-10-21 09:11,85,Canada,USA,"5226 Oak Ave, New York"
TXN1000166,25216804.0,Joseph Rodriguez,Karen Al-Sayed,No,JPY,CAD,Verified,INTERNAL,1244.36,Mobile App,Medium,2021-11-09 04:08,72,USA,Brazil,"9112 Main St, New York"
TXN1000167,68416623.0,Sanjay Khan,Robert Al-Sayed,No,,sgd,KYC,INTERNAL,12326.07,Branch Counter,Critical,2025-05-22 22:07,73,South Africa,UAE,"3745 Main St, Toronto"
TXN1000168,18487605.0,Jean-Pierre Al-Sayed,Christopher Johnson,Yes,EUR,CAD,Unverified,outer-transaction,5932.75,Mobile App,Critical,2022-09-15 15:13,34,Germany,Brazil,"8542 Cedar Ln, Toronto"
TXN1000169,96965116.0,Susan Smith,Karen Malik,No,eur,USD,,EXTERNAL,13554.16,Branch Counter,Medium,2023-01-10 12:54,55,Germany,UK,"7474 Cedar Ln, Mumbai"
TXN1000170,86140729.0,Zayn Johnson,Zayn Dubois,0,JPY,SGD,Pending,outer-transaction,14273.58,Branch Counter,Medium,2026-10-11 20:44,41,Brazil,France,"9459 Main St, Dubai"
TXN1000171,88405961.0,Michael Jackson,Christopher Lopez,N,aud,GBP,Verified,Outer-transaction,10196.91,Branch Counter,Critical,2024-05-26 04:47,28,India,Germany,"6911 Main St, New York"
TXN1000172,28790705.0,Carlos Moore,William Rodriguez,Yes,ZAR,EUR,Pending,outer-transaction,11540.31,Web Portal,Low,2024-02-11 10:53,33,Canada,Canada,"7360 Main St, Dubai"
TXN1000173,49057246.0,Michael Anderson,Charles Taylor,No,cad,JPY,Pending,Outer-transaction,6698.84,Web Portal,Medium,2024-11-24 04:12,76,UAE,UAE,"9679 Pine Rd, Dubai"
TXN1000174,58486337.0,Joseph Thomas,Priya Anderson,Y,USD,ZAR,Verified,INTERNAL,8169.81,Web Portal,Critical,2023-03-31 10:24,20,Germany,Brazil,"3916 Broadway, Dubai"
TXN1000175,57365168.0,Amir Malik,Susan Thomas,N,CHF,USD,Non-KYC,Outer-transaction,2811.72,Branch Counter,Low,2022-07-20 18:34,37,Canada,India,"4534 Pine Rd, London"
TXN1000176,65149958.0,  JOHN DAVIS ,Mary Jones,No,GBP,GBP,Non-KYC,INTERNAL,14373.99,Agent Network,Low,2023-11-26 14:38,76,USA,UK,"4108 Cedar Ln, Paris"
TXN1000177,88201440.0,Amir Dubois,Linda Martin,No,AED,GBP,Unverified,Outer-transaction,1637.47,Web Portal,Critical,2022-11-27 06:37,53,France,India,"5094 Pine Rd, Mumbai"
TXN1000178,22507745.0,  SARAH VELEZ ,Michael Volkov,No,USD,ZAR,Non-KYC,outer-transaction,11845.44,ATM,High,2025-06-01 02:44,36,India,Canada,"4737 Main St, London"
TXN1000179,44601998.0,William Smith,Elena Al-Sayed,N,CHF,JPY,Verified,Inter-transaction,2330.13,Agent Network,High,2026-09-06 06:36,84,UK,UAE,"8675 Oak Ave, Dubai"
TXN1000180,84834795.0,Sarah Garcia,Susan Moore,No,AED,AED,KYC,EXTERNAL,3454.27,Web Portal,Low,2025-08-04 22:49,36,Canada,UK,"2665 Maple Dr, Paris"
TXN1000181,95345915.0,John Silva,Robert Khan,No,CHF,AUD,Unverified,INTERNAL,9846.07,Branch Counter,Low,2026-12-16 21:07,37,USA,UAE,"6428 Maple Dr, Paris"
TXN1000182,90465529.0,Charles Taylor,Elena Davis,No,ZAR,USD,Unverified,inter-transaction,10048.23,ATM,Medium,2023-07-02 16:51,69,UAE,Germany,"9023 Maple Dr, New York"
TXN1000183,47112255.0,Elizabeth Martin,William Anderson,0,CHF,USD,KYC,INTERNAL,14351.07,Agent Network,High,2023-04-17 00:45,50,South Africa,South Africa,"4880 Oak Ave, London"
TXN1000184,13670948.0,Sarah Brown,David Williams,No,INR,ZAR,,inter-transaction,3731.38,Mobile App,Critical,2021-08-16 16:41,57,UK,UK,"6576 Cedar Ln, Dubai"
TXN1000185,35523849.0,Sarah Al-Sayed,William Davis,Yes,AED,INR,KYC,Inter-transaction,10140.42,ATM,Low,2026-09-02 11:47,56,South Africa,India,"2482 Maple Dr, Mumbai"
TXN1000186,,David Gonzalez,Elizabeth Dubois,No,USD,JPY,,Outer-transaction,6863.37,Mobile App,Critical,2023-11-22 13:26,18,UAE,Canada,"734 Oak Ave, Mumbai"
TXN1000187,83626933.0,David Davis,David Thomas,1,CAD,CAD,Unverified,inter-transaction,6766.43,Agent Network,Medium,2026-01-14 15:07,28,USA,France,"102 View Rd, Dubai"
TXN1000188,30072000.0,Sarah Silva,John Garcia,No,GBP,ZAR,Pending,Inter-transaction,5982.04,Web Portal,Low,2022-10-24 22:59,74,Germany,Germany,"6051 Pine Rd, Paris"
TXN1000189,44589898.0,Susan Smith,Jessica Brown,No,ZAR,CHF,Verified,inter-transaction,10101.16,ATM,Critical,2026-01-23 09:48,67,South Africa,South Africa,"5726 Maple Dr, Sydney"
TXN1000190,94728082.0,Nancy Jackson,Joseph Malik,0,EUR,GBP,Unverified,inter-transaction,13316.5,Branch Counter,Critical,2022-08-17 17:19,40,UK,France,"2990 Oak Ave, Paris"
TXN1000191,38262427.0,Linda Gonzalez,Patricia Brown,No,sgd,JPY,Pending,Outer-transaction,1273.83,ATM,High,2026-09-22 15:16,48,Brazil,USA,"6339 Pine Rd, Dubai"
TXN1000192,53647781.0,Zayn Thomas,Thomas Malik,No,AED,JPY,,EXTERNAL,9541.41,Agent Network,Critical,2026-02-19 15:18,59,Australia,Germany,"3406 Oak Ave, Dubai"
TXN1000193,10012394.0,Charles Khan,Jean-Pierre Malik,No,AED,SGD,Unverified,inter-transaction,8959.09,Mobile App,High,2026-04-01 23:55,24,Canada,Canada,"9571 Main St, New York"
TXN1000194,45296615.0,Robert Wilson,,No,CHF,BRL,KYC,Outer-transaction,2057.99,Mobile App,Critical,2023-03-19 07:37,33,Germany,Brazil,"770 Maple Dr, London"
TXN1000195,23726915.0,Barbara Rodriguez,Michael Rostova,No,$,INR,Unverified,inter-transaction,6960.63,Mobile App,High,2022-03-26 05:52,77,South Africa,UK,"6560 Broadway, New York"
TXN1000196,61214452.0,Amir Smith,Patricia Dubois,Yes,AUD,SGD,,Outer-transaction,7097.65,Branch Counter,High,2021-02-07 08:35,19,France,UAE,"5355 Main St, London"
TXN1000197,16991067.0,Zayn Velez,William Brown,No,aud,CAD,KYC,INTERNAL,11754.29,ATM,Medium,2022-06-11 11:59,18,Canada,Canada,"6557 Cedar Ln, Mumbai"
TXN1000198,,Susan Nair,Michael Rostova,No,EUR,GBP,Unverified,EXTERNAL,2902.55,ATM,High,2020-03-08 11:54,65,Brazil,UK,"2954 Oak Ave, Sydney"
TXN1000199,82963514.0,Susan Hernandez,Fatima Anderson,No,CHF,JPY,Unverified,Inter-transaction,11641.01,Agent Network,Critical,2020-03-28 16:14,29,UAE,France,"3892 Pine Rd, Mumbai"
TXN1000200,62008140.0,William Taylor,Marta Thomas,N,GBP,CHF,KYC,Outer-transaction,2687.8,Mobile App,Medium,2026-03-14 08:38,54,Australia,UAE,"5430 Maple Dr, Mumbai"
TXN1000201,44351488.0,Mary Lopez,Elizabeth Martin,Yes,USD,INR,Verified,INTERNAL,11154.73,ATM,High,2025-08-10 09:47,49,USA,Australia,"2718 Broadway, Sydney"
TXN1000202,23586205.0,Fatima Davis,Karen Gonzalez,No,JPY,ZAR,KYC,EXTERNAL,8652.69,ATM,Critical,2023-03-04 11:31,26,Brazil,India,"9580 Broadway, Sydney"
TXN1000203,,Carlos Hernandez,,N,AUD,,Pending,EXTERNAL,3818.8,ATM,Critical,2024-09-16 06:17,36,Brazil,USA,"2025 Cedar Ln, London"
TXN1000204,39781129.0,William Malik,Richard Smith,N,BRL,AED,Unverified,inter-transaction,2350.05,Branch Counter,High,2023-10-06 14:31,65,UAE,Germany,"1090 Pine Rd, Mumbai"
TXN1000205,74764506.0,Linda Thomas,,No,CHF,EUR,KYC,inter-transaction,5225.47,ATM,Critical,2025-12-27 05:57,20,India,Canada,"9095 Oak Ave, Mumbai"
TXN1000206,15527388.0,Richard Moore,Christopher Jones,No,BRL,INR,Pending,INTERNAL,1360.34,ATM,High,2025-12-20 11:42,37,UAE,USA,"5976 View Rd, Dubai"
TXN1000207,68316409.0,Jean-Pierre Rostova,Michael Dubois,No,JPY,INR,Non-KYC,Outer-transaction,1083.94,ATM,High,2024-07-01 19:34,41,India,Brazil,"7181 Maple Dr, London"
TXN1000208,32717056.0,Susan Martin,Amir Silva,No,gbp,SGD,,Inter-transaction,11096.33,Web Portal,Medium,2020-06-26 01:37,71,India,UK,"3616 Cedar Ln, Toronto"
TXN1000209,37353754.0,Karen Taylor,Jean-Pierre Rodriguez,No,CHF,BRL,Pending,Inter-transaction,3839.29,Mobile App,High,2023-10-13 23:53,50,Germany,UK,"153 Pine Rd, New York"
TXN1000210,98597172.0,Susan Malik,Patricia Smith,No,,AUD,Pending,INTERNAL,1329.43,Web Portal,Critical,2026-08-24 04:17,41,Germany,Canada,"7504 Pine Rd, London"
TXN1000211,57698045.0,Sanjay Martinez,Elizabeth Taylor,No,USD,ZAR,Verified,Outer-transaction,2284.11,ATM,Medium,2022-06-26 15:07,53,UK,South Africa,"1729 View Rd, Sydney"
TXN1000212,67239162.0,Barbara Souza,Nancy Hernandez,No,GBP,INR,,EXTERNAL,13480.66,Web Portal,Critical,2026-11-02 19:21,55,South Africa,South Africa,"8941 Maple Dr, Toronto"
TXN1000213,29531743.0,Fatima Smith,Jean-Pierre Hernandez,Y,AUD,AUD,,Outer-transaction,1610.5,Web Portal,Low,2021-08-08 10:09,42,South Africa,Australia,"3378 Main St, London"
TXN1000214,27996802.0,Charles Malik, nancy thomas   ,Yes,CAD,GBP,KYC,inter-transaction,14253.47,Web Portal,Medium,2026-11-15 23:56,35,USA,India,"2661 Oak Ave, Sydney"
TXN1000215,43122766.0,Jessica Gonzalez,Jean-Pierre Johnson,No,AUD,BRL,,Inter-transaction,7814.53,ATM,Critical,2022-09-16 11:52,83,South Africa,UAE,"470 Oak Ave, Paris"
TXN1000216,35481281.0,Barbara Anderson,Joseph Volkov,No,AED,SGD,Unverified,EXTERNAL,6780.95,Agent Network,Low,2023-02-05 05:58,71,Germany,Brazil,"7585 Main St, Dubai"
TXN1000217,37102854.0,Carlos Anderson,Robert Rodriguez,No,ZAR,BRL,Verified,Inter-transaction,7862.02,ATM,Medium,2025-12-09 19:04,52,UK,USA,"4434 Pine Rd, Dubai"
TXN1000218,29408873.0,Linda Dubois,Elena Johnson,No,AED,BRL,Non-KYC,Inter-transaction,9342.18,Branch Counter,Low,2025-08-26 22:08,78,UK,South Africa,"6304 Main St, Dubai"
TXN1000219,70899748.0,Jessica Anderson,Robert Martin,No,INR,JPY,KYC,EXTERNAL,5241.81,Web Portal,Low,2023-05-04 15:53,58,India,Australia,"6211 Maple Dr, Mumbai"
TXN1000220,89855385.0,Christopher Silva,Karen Garcia,1,BRL,CHF,KYC,outer-transaction,12651.21,Mobile App,High,2026-07-02 13:21,50,UAE,Australia,"1022 Maple Dr, Paris"
TXN1000221,24670297.0,Christopher Al-Sayed,Sanjay Taylor,TRUE,SGD,BRL,Verified,inter-transaction,7885.61,Agent Network,High,2020-11-13 07:58,85,USA,Canada,"8057 Oak Ave, Paris"
TXN1000222,48988647.0,William Smith,Patricia Smith,No,EUR,BRL,Pending,EXTERNAL,3192.95,Web Portal,High,2024-02-11 19:50,50,India,Brazil,"9266 Broadway, Sydney"
TXN1000223,86359356.0,Nancy Smith,Amir Garcia,No,CAD,zar,,INTERNAL,13439.97,ATM,Critical,2025-07-27 13:38,31,UAE,France,"7747 Broadway, Paris"
TXN1000224,57458790.0,Robert Jones,David Khan,No,AUD,ZAR,Verified,EXTERNAL,12868.71,Mobile App,High,2025-08-04 04:49,38,South Africa,UAE,"5033 Maple Dr, London"
TXN1000225,60226379.0,Lucas Johnson,Jean-Pierre Miller,0,sgd,JPY,,INTERNAL,4662.28,Branch Counter,Medium,2021-05-17 01:10,65,India,India,"4040 Maple Dr, Sydney"
TXN1000226,51739205.0,Priya Johnson,Marta Malik,No,EUR,CAD,Pending,inter-transaction,9586.37,Web Portal,High,2025-07-15 21:39,37,Canada,Germany,"260 Maple Dr, New York"
TXN1000227,12047721.0,Nancy Moore,Charles Brown,No,CAD,JPY,KYC,inter-transaction,9202.81,Branch Counter,Critical,2020-04-28 00:30,25,South Africa,Canada,"3848 Broadway, Dubai"
TXN1000228,90010054.0,Carlos Jackson,Sanjay Khan,No,SGD,CHF,KYC,outer-transaction,8521.16,Mobile App,Critical,2021-12-10 21:43,24,UAE,UAE,"1193 Cedar Ln, Mumbai"
TXN1000229,92804565.0,  DAVID SOUZA ,Susan Gonzalez,No,ZAR,CAD,Verified,outer-transaction,6924.01,Web Portal,High,2020-02-14 01:49,84,USA,Germany,"8899 Pine Rd, Paris"
TXN1000230,50549608.0,Karen Anderson,Joseph Jackson,No,CHF,INR,Pending,outer-transaction,11766.87,ATM,High,2020-11-09 06:57,34,UAE,Germany,"9832 Maple Dr, Dubai"
TXN1000231,53671508.0,Karen Brown,Amir Anderson,No,AUD,EUR,,EXTERNAL,931.62,Web Portal,Medium,2021-02-21 16:53,50,India,Brazil,"789 View Rd, New York"
TXN1000232,52493026.0,  BARBARA JACKSON ,Lucas Souza,No,AUD,BRL,Unverified,Outer-transaction,12789.05,Mobile App,High,2023-01-06 22:45,65,India,Brazil,"2203 View Rd, Toronto"
TXN1000233,,Joseph Nair,Richard Rostova,No,AUD,AUD,Verified,outer-transaction,2322.47,Web Portal,Medium,2020-11-21 23:06,76,Brazil,USA,"8192 Broadway, Mumbai"
TXN1000234,96200382.0,Lucas Wilson,Zayn Anderson,Y,BRL,CHF,Unverified,inter-transaction,3393.86,ATM,Low,2023-12-10 21:24,39,USA,Australia,"6133 Oak Ave, Toronto"
TXN1000235,74863150.0,Elena Lopez,Patricia Jackson,No,BRL,EUR,Unverified,INTERNAL,1182.74,Agent Network,Low,2025-06-09 02:58,47,France,UAE,"1305 Cedar Ln, Dubai"
TXN1000236,17083242.0,Carlos Hernandez,Karen Dubois,No,SGD,JPY,Verified,inter-transaction,2520.95,Agent Network,High,2026-03-11 05:19,55,South Africa,Canada,"2835 Pine Rd, Sydney"
TXN1000237,48495745.0,  SARAH WILLIAMS ,Michael Taylor,No,AED,AED,Non-KYC,INTERNAL,11087.12,ATM,High,2020-03-14 01:48,68,UK,UK,"9967 Pine Rd, Mumbai"
TXN1000238,29470999.0,Nancy Souza,Amir Jones,N,AUD,AUD,Verified,Inter-transaction,9637.49,Mobile App,Low,2024-05-21 11:43,71,USA,Canada,"9406 Cedar Ln, London"
TXN1000239,62354374.0,Sarah Rodriguez,Michael Taylor,Y,USD,AED,KYC,Inter-transaction,13766.5,Branch Counter,Critical,2021-05-23 16:58,25,UK,USA,"1574 Cedar Ln, Toronto"
TXN1000240,,  JEAN-PIERRE MILLER ,Charles Hernandez,No,GBP,CAD,KYC,EXTERNAL,6694.67,Web Portal,High,2026-07-07 09:34,44,USA,India,"6496 Cedar Ln, New York"
TXN1000241,95642035.0,Patricia Rostova,Patricia Williams,Y,GBP,AUD,,Outer-transaction,3807.5,ATM,Low,2021-11-18 19:17,44,USA,Australia,"2950 Maple Dr, Toronto"
TXN1000242,18373492.0,Joseph Gonzalez,Richard Johnson,No,AED,,Unverified,Inter-transaction,2166.65,ATM,Medium,2021-10-18 12:43,38,UAE,UK,"3064 Pine Rd, Dubai"
TXN1000243,76800348.0,Michael Nair,Sanjay Smith,0,ZAR,AUD,Unverified,outer-transaction,6546.5,Mobile App,Medium,2024-03-22 16:35,47,USA,South Africa,"6744 Pine Rd, Dubai"
TXN1000244,63769608.0,Mary Nair,Sanjay Williams,No,CAD,EUR,,EXTERNAL,2873.14,ATM,Low,2023-07-16 22:31,45,Brazil,India,"265 Broadway, Dubai"
TXN1000245,42008932.0,Sarah Gonzalez, robert silva   ,No,AED,SGD,KYC,inter-transaction,11818.8,Mobile App,Critical,2023-10-31 09:10,81,France,Brazil,"1019 Oak Ave, New York"
TXN1000246,41270805.0,Priya Williams,Mary Al-Sayed,No,ZAR,usd,Non-KYC,EXTERNAL,758.87,Branch Counter,Low,2024-04-01 05:05,78,India,Germany,"1091 Maple Dr, Paris"
TXN1000247,18470495.0,Lucas Miller,Jessica Hernandez,N,BRL,ZAR,Non-KYC,Inter-transaction,8900.35,Branch Counter,Low,2022-12-11 08:46,65,Australia,South Africa,"3939 Pine Rd, London"
TXN1000248,27900736.0,Patricia Silva,Zayn Nair,No,GBP,usd,Pending,inter-transaction,6249.17,ATM,Medium,2020-11-20 01:35,36,UK,Canada,"8806 Cedar Ln, Mumbai"
TXN1000249,77093782.0,Nancy Williams,Sanjay Khan,N,cad,AUD,Verified,INTERNAL,7618.04,ATM,Medium,2022-09-18 04:16,21,India,Canada,"167 Cedar Ln, Mumbai"
TXN1000250,15786878.0,Mary Nair, susan martinez   ,No,AED,CAD,Pending,Outer-transaction,2379.1,Mobile App,Critical,2025-06-16 07:39,52,Australia,Brazil,"4578 Pine Rd, Toronto"
TXN1000251,40878564.0,Jean-Pierre Brown,Richard Davis,No,BRL,AUD,Unverified,Outer-transaction,3250.32,Agent Network,Critical,2021-12-17 21:11,81,France,USA,"3621 Oak Ave, Mumbai"
TXN1000252,86325036.0,Mary Rodriguez,Michael Brown,Y,SGD,,,INTERNAL,13584.62,Agent Network,Medium,2020-10-03 20:39,66,France,UAE,"7182 Main St, Sydney"
TXN1000253,67460000.0,Fatima Malik, elizabeth davis   ,No,CHF,INR,KYC,Inter-transaction,14869.19,Agent Network,Low,2020-05-31 18:02,34,UK,South Africa,"2358 Broadway, Toronto"
TXN1000254,11667385.0,Elena Al-Sayed,Jessica Miller,No,,INR,Pending,EXTERNAL,8759.07,ATM,Critical,2022-08-12 17:52,61,UK,South Africa,"5841 Oak Ave, Paris"
TXN1000255,61657620.0,Carlos Rostova,Richard Taylor,No,AUD,AED,Pending,inter-transaction,11039.05,Mobile App,High,2024-02-15 18:18,47,France,France,"2687 Cedar Ln, Paris"
TXN1000256,37476059.0,Michael Hernandez,Elizabeth Moore,No,SGD,BRL,Non-KYC,inter-transaction,5297.15,Branch Counter,Critical,2020-09-15 14:05,63,Australia,India,"1438 Cedar Ln, Toronto"
TXN1000257,81518649.0,Carlos Martinez,Thomas Martin,No,ZAR,brl,KYC,outer-transaction,13470.21,Branch Counter,Low,2026-06-29 15:07,23,USA,Australia,"5880 Maple Dr, London"
TXN1000258,65906603.0,  MARTA MOORE ,Priya Jones,No,AUD,SGD,Pending,EXTERNAL,5044.8,Agent Network,High,2022-05-18 15:17,54,South Africa,India,"5332 Oak Ave, Sydney"
TXN1000259,51137063.0,Linda Silva,David Davis,No,AED,USD,Pending,inter-transaction,2742.38,Web Portal,Medium,2023-04-06 19:47,41,Canada,UAE,"7945 Main St, Dubai"
TXN1000260,14655890.0,Marta Hernandez,Susan Jones,No,JPY,gbp,Unverified,inter-transaction,2349.24,Agent Network,High,2021-11-18 10:38,63,India,Canada,"4483 Pine Rd, Mumbai"
TXN1000261,,Richard Rostova,Patricia Al-Sayed,No,USD,gbp,Verified,Inter-transaction,4902.23,Agent Network,Medium,2020-11-05 16:48,70,UAE,Canada,"3061 Pine Rd, Paris"
TXN1000262,36098642.0,Sarah Hernandez,Nancy Martin,No,USD,ZAR,Verified,inter-transaction,5276.81,ATM,Low,2024-02-11 11:44,77,India,Canada,"6937 Oak Ave, Paris"
TXN1000263,66885794.0,Fatima Volkov,Jessica Jones,N,CHF,EUR,Pending,outer-transaction,1335.84,ATM,High,2021-04-17 09:06,80,UAE,France,"9390 Cedar Ln, Sydney"
TXN1000264,75845287.0,  MARY KHAN ,Amir Martinez,N,AED,sgd,,EXTERNAL,7093.39,Branch Counter,Critical,2026-11-13 13:54,49,Australia,Canada,"3816 Broadway, New York"
TXN1000265,58554539.0,Christopher Thomas,Christopher Wilson,Y,ZAR,ZAR,Verified,Outer-transaction,8729.0,Web Portal,High,2022-03-24 00:48,50,UAE,UAE,"670 Broadway, New York"
TXN1000266,49146492.0,Charles Nair,Priya Williams,No,ZAR,GBP,,inter-transaction,4079.17,Branch Counter,Low,2022-04-25 03:20,84,UK,Brazil,"2605 View Rd, Toronto"
TXN1000267,39242850.0,Michael Taylor,Elizabeth Khan,No,JPY,CHF,KYC,outer-transaction,6912.77,Mobile App,Low,2023-03-10 04:51,35,South Africa,Australia,"7082 Maple Dr, New York"
TXN1000268,55908520.0,Linda Rostova,Barbara Smith,Yes,EUR,INR,KYC,outer-transaction,10365.36,Mobile App,Low,2021-10-28 23:54,42,South Africa,UAE,"1778 Maple Dr, Dubai"
TXN1000269,43958759.0,Mary Williams,Barbara Velez,No,EUR,EUR,KYC,Outer-transaction,12689.46,Branch Counter,High,2026-04-28 06:41,71,UK,Australia,"7186 Main St, Mumbai"
TXN1000270,11876942.0,Charles Miller,Elena Miller,1,gbp,JPY,Unverified,inter-transaction,10475.01,Web Portal,Critical,2024-12-13 16:28,75,Brazil,UAE,"4849 Oak Ave, Sydney"
TXN1000271,26591378.0,Thomas Brown,Charles Jones,No,CAD,BRL,Unverified,INTERNAL,11045.25,ATM,Medium,2023-12-14 06:32,84,Australia,Canada,"4629 Main St, Paris"
TXN1000272,11716086.0,Marta Thomas,Marta Brown,No,JPY,ZAR,,Outer-transaction,980.01,Web Portal,High,2024-11-02 06:57,63,Brazil,Brazil,"7326 Pine Rd, Paris"
